"ID","Process ID","Process Name","Host Name","Kernel Name","Kernel Time","Context","Stream","Section Name","Metric Name","Metric Unit","Metric Value"
"0","56614","sph","127.0.0.1","kernelAssignCellID(Particle *, int *)","2025-Apr-28 17:00:37","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.max_rate","","1"
"0","56614","sph","127.0.0.1","kernelAssignCellID(Particle *, int *)","2025-Apr-28 17:00:37","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.pct","%","66.33"
"0","56614","sph","127.0.0.1","kernelAssignCellID(Particle *, int *)","2025-Apr-28 17:00:37","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.ratio","","0.66"
"1","56614","sph","127.0.0.1","void cub::DeviceRadixSortHistogramKernel<cub::DeviceRadixSortPolicy<int, Particle, int>::Policy800, (bool)0, int, int>(T4 *, const T3 *, T4, int, int)","2025-Apr-28 17:00:37","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.max_rate","","1"
"1","56614","sph","127.0.0.1","void cub::DeviceRadixSortHistogramKernel<cub::DeviceRadixSortPolicy<int, Particle, int>::Policy800, (bool)0, int, int>(T4 *, const T3 *, T4, int, int)","2025-Apr-28 17:00:37","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.pct","%","0"
"1","56614","sph","127.0.0.1","void cub::DeviceRadixSortHistogramKernel<cub::DeviceRadixSortPolicy<int, Particle, int>::Policy800, (bool)0, int, int>(T4 *, const T3 *, T4, int, int)","2025-Apr-28 17:00:37","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.ratio","","0"
"2","56614","sph","127.0.0.1","void cub::DeviceRadixSortExclusiveSumKernel<cub::DeviceRadixSortPolicy<int, Particle, int>::Policy800, int>(T2 *)","2025-Apr-28 17:00:37","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.max_rate","","1"
"2","56614","sph","127.0.0.1","void cub::DeviceRadixSortExclusiveSumKernel<cub::DeviceRadixSortPolicy<int, Particle, int>::Policy800, int>(T2 *)","2025-Apr-28 17:00:37","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.pct","%","0"
"2","56614","sph","127.0.0.1","void cub::DeviceRadixSortExclusiveSumKernel<cub::DeviceRadixSortPolicy<int, Particle, int>::Policy800, int>(T2 *)","2025-Apr-28 17:00:37","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.ratio","","0"
"3","56614","sph","127.0.0.1","void cub::DeviceRadixSortOnesweepKernel<cub::DeviceRadixSortPolicy<int, Particle, int>::Policy800, (bool)0, int, Particle, int, int>(T6 *, T6 *, T5 *, const T5 *, T3 *, const T3 *, T4 *, const T4 *, T5, int, int)","2025-Apr-28 17:00:37","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.max_rate","","1"
"3","56614","sph","127.0.0.1","void cub::DeviceRadixSortOnesweepKernel<cub::DeviceRadixSortPolicy<int, Particle, int>::Policy800, (bool)0, int, Particle, int, int>(T6 *, T6 *, T5 *, const T5 *, T3 *, const T3 *, T4 *, const T4 *, T5, int, int)","2025-Apr-28 17:00:37","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.pct","%","84.68"
"3","56614","sph","127.0.0.1","void cub::DeviceRadixSortOnesweepKernel<cub::DeviceRadixSortPolicy<int, Particle, int>::Policy800, (bool)0, int, Particle, int, int>(T6 *, T6 *, T5 *, const T5 *, T3 *, const T3 *, T4 *, const T4 *, T5, int, int)","2025-Apr-28 17:00:37","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.ratio","","0.85"
"4","56614","sph","127.0.0.1","void cub::DeviceRadixSortOnesweepKernel<cub::DeviceRadixSortPolicy<int, Particle, int>::Policy800, (bool)0, int, Particle, int, int>(T6 *, T6 *, T5 *, const T5 *, T3 *, const T3 *, T4 *, const T4 *, T5, int, int)","2025-Apr-28 17:00:37","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.max_rate","","1"
"4","56614","sph","127.0.0.1","void cub::DeviceRadixSortOnesweepKernel<cub::DeviceRadixSortPolicy<int, Particle, int>::Policy800, (bool)0, int, Particle, int, int>(T6 *, T6 *, T5 *, const T5 *, T3 *, const T3 *, T4 *, const T4 *, T5, int, int)","2025-Apr-28 17:00:37","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.pct","%","84.80"
"4","56614","sph","127.0.0.1","void cub::DeviceRadixSortOnesweepKernel<cub::DeviceRadixSortPolicy<int, Particle, int>::Policy800, (bool)0, int, Particle, int, int>(T6 *, T6 *, T5 *, const T5 *, T3 *, const T3 *, T4 *, const T4 *, T5, int, int)","2025-Apr-28 17:00:37","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.ratio","","0.85"
"5","56614","sph","127.0.0.1","void cub::DeviceRadixSortOnesweepKernel<cub::DeviceRadixSortPolicy<int, Particle, int>::Policy800, (bool)0, int, Particle, int, int>(T6 *, T6 *, T5 *, const T5 *, T3 *, const T3 *, T4 *, const T4 *, T5, int, int)","2025-Apr-28 17:00:37","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.max_rate","","1"
"5","56614","sph","127.0.0.1","void cub::DeviceRadixSortOnesweepKernel<cub::DeviceRadixSortPolicy<int, Particle, int>::Policy800, (bool)0, int, Particle, int, int>(T6 *, T6 *, T5 *, const T5 *, T3 *, const T3 *, T4 *, const T4 *, T5, int, int)","2025-Apr-28 17:00:37","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.pct","%","84.70"
"5","56614","sph","127.0.0.1","void cub::DeviceRadixSortOnesweepKernel<cub::DeviceRadixSortPolicy<int, Particle, int>::Policy800, (bool)0, int, Particle, int, int>(T6 *, T6 *, T5 *, const T5 *, T3 *, const T3 *, T4 *, const T4 *, T5, int, int)","2025-Apr-28 17:00:37","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.ratio","","0.85"
"6","56614","sph","127.0.0.1","void cub::DeviceRadixSortOnesweepKernel<cub::DeviceRadixSortPolicy<int, Particle, int>::Policy800, (bool)0, int, Particle, int, int>(T6 *, T6 *, T5 *, const T5 *, T3 *, const T3 *, T4 *, const T4 *, T5, int, int)","2025-Apr-28 17:00:37","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.max_rate","","1"
"6","56614","sph","127.0.0.1","void cub::DeviceRadixSortOnesweepKernel<cub::DeviceRadixSortPolicy<int, Particle, int>::Policy800, (bool)0, int, Particle, int, int>(T6 *, T6 *, T5 *, const T5 *, T3 *, const T3 *, T4 *, const T4 *, T5, int, int)","2025-Apr-28 17:00:37","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.pct","%","84.52"
"6","56614","sph","127.0.0.1","void cub::DeviceRadixSortOnesweepKernel<cub::DeviceRadixSortPolicy<int, Particle, int>::Policy800, (bool)0, int, Particle, int, int>(T6 *, T6 *, T5 *, const T5 *, T3 *, const T3 *, T4 *, const T4 *, T5, int, int)","2025-Apr-28 17:00:37","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.ratio","","0.85"
"7","56614","sph","127.0.0.1","kernelPopulateGrid(Particle *, int *)","2025-Apr-28 17:00:37","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.max_rate","","1"
"7","56614","sph","127.0.0.1","kernelPopulateGrid(Particle *, int *)","2025-Apr-28 17:00:37","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.pct","%","87.44"
"7","56614","sph","127.0.0.1","kernelPopulateGrid(Particle *, int *)","2025-Apr-28 17:00:37","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.ratio","","0.87"
"8","56614","sph","127.0.0.1","kernelUpdatePressureAndDensity(Particle *, int *)","2025-Apr-28 17:00:37","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.max_rate","","1"
"8","56614","sph","127.0.0.1","kernelUpdatePressureAndDensity(Particle *, int *)","2025-Apr-28 17:00:37","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.pct","%","60.34"
"8","56614","sph","127.0.0.1","kernelUpdatePressureAndDensity(Particle *, int *)","2025-Apr-28 17:00:37","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.ratio","","0.60"
"9","56614","sph","127.0.0.1","kernelUpdateForces(Particle *, int *)","2025-Apr-28 17:00:38","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.max_rate","","1"
"9","56614","sph","127.0.0.1","kernelUpdateForces(Particle *, int *)","2025-Apr-28 17:00:38","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.pct","%","78.63"
"9","56614","sph","127.0.0.1","kernelUpdateForces(Particle *, int *)","2025-Apr-28 17:00:38","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.ratio","","0.79"
"10","56614","sph","127.0.0.1","kernelUpdatePositions(Particle *, float3 *)","2025-Apr-28 17:00:38","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.max_rate","","1"
"10","56614","sph","127.0.0.1","kernelUpdatePositions(Particle *, float3 *)","2025-Apr-28 17:00:38","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.pct","%","86.29"
"10","56614","sph","127.0.0.1","kernelUpdatePositions(Particle *, float3 *)","2025-Apr-28 17:00:38","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.ratio","","0.86"
"11","56614","sph","127.0.0.1","kernelAssignCellID(Particle *, int *)","2025-Apr-28 17:00:38","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.max_rate","","1"
"11","56614","sph","127.0.0.1","kernelAssignCellID(Particle *, int *)","2025-Apr-28 17:00:38","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.pct","%","66.32"
"11","56614","sph","127.0.0.1","kernelAssignCellID(Particle *, int *)","2025-Apr-28 17:00:38","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.ratio","","0.66"
"12","56614","sph","127.0.0.1","void cub::DeviceRadixSortHistogramKernel<cub::DeviceRadixSortPolicy<int, Particle, int>::Policy800, (bool)0, int, int>(T4 *, const T3 *, T4, int, int)","2025-Apr-28 17:00:38","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.max_rate","","1"
"12","56614","sph","127.0.0.1","void cub::DeviceRadixSortHistogramKernel<cub::DeviceRadixSortPolicy<int, Particle, int>::Policy800, (bool)0, int, int>(T4 *, const T3 *, T4, int, int)","2025-Apr-28 17:00:38","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.pct","%","0"
"12","56614","sph","127.0.0.1","void cub::DeviceRadixSortHistogramKernel<cub::DeviceRadixSortPolicy<int, Particle, int>::Policy800, (bool)0, int, int>(T4 *, const T3 *, T4, int, int)","2025-Apr-28 17:00:38","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.ratio","","0"
"13","56614","sph","127.0.0.1","void cub::DeviceRadixSortExclusiveSumKernel<cub::DeviceRadixSortPolicy<int, Particle, int>::Policy800, int>(T2 *)","2025-Apr-28 17:00:38","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.max_rate","","1"
"13","56614","sph","127.0.0.1","void cub::DeviceRadixSortExclusiveSumKernel<cub::DeviceRadixSortPolicy<int, Particle, int>::Policy800, int>(T2 *)","2025-Apr-28 17:00:38","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.pct","%","0"
"13","56614","sph","127.0.0.1","void cub::DeviceRadixSortExclusiveSumKernel<cub::DeviceRadixSortPolicy<int, Particle, int>::Policy800, int>(T2 *)","2025-Apr-28 17:00:38","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.ratio","","0"
"14","56614","sph","127.0.0.1","void cub::DeviceRadixSortOnesweepKernel<cub::DeviceRadixSortPolicy<int, Particle, int>::Policy800, (bool)0, int, Particle, int, int>(T6 *, T6 *, T5 *, const T5 *, T3 *, const T3 *, T4 *, const T4 *, T5, int, int)","2025-Apr-28 17:00:38","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.max_rate","","1"
"14","56614","sph","127.0.0.1","void cub::DeviceRadixSortOnesweepKernel<cub::DeviceRadixSortPolicy<int, Particle, int>::Policy800, (bool)0, int, Particle, int, int>(T6 *, T6 *, T5 *, const T5 *, T3 *, const T3 *, T4 *, const T4 *, T5, int, int)","2025-Apr-28 17:00:38","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.pct","%","84.78"
"14","56614","sph","127.0.0.1","void cub::DeviceRadixSortOnesweepKernel<cub::DeviceRadixSortPolicy<int, Particle, int>::Policy800, (bool)0, int, Particle, int, int>(T6 *, T6 *, T5 *, const T5 *, T3 *, const T3 *, T4 *, const T4 *, T5, int, int)","2025-Apr-28 17:00:38","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.ratio","","0.85"
"15","56614","sph","127.0.0.1","void cub::DeviceRadixSortOnesweepKernel<cub::DeviceRadixSortPolicy<int, Particle, int>::Policy800, (bool)0, int, Particle, int, int>(T6 *, T6 *, T5 *, const T5 *, T3 *, const T3 *, T4 *, const T4 *, T5, int, int)","2025-Apr-28 17:00:38","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.max_rate","","1"
"15","56614","sph","127.0.0.1","void cub::DeviceRadixSortOnesweepKernel<cub::DeviceRadixSortPolicy<int, Particle, int>::Policy800, (bool)0, int, Particle, int, int>(T6 *, T6 *, T5 *, const T5 *, T3 *, const T3 *, T4 *, const T4 *, T5, int, int)","2025-Apr-28 17:00:38","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.pct","%","84.78"
"15","56614","sph","127.0.0.1","void cub::DeviceRadixSortOnesweepKernel<cub::DeviceRadixSortPolicy<int, Particle, int>::Policy800, (bool)0, int, Particle, int, int>(T6 *, T6 *, T5 *, const T5 *, T3 *, const T3 *, T4 *, const T4 *, T5, int, int)","2025-Apr-28 17:00:38","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.ratio","","0.85"
"16","56614","sph","127.0.0.1","void cub::DeviceRadixSortOnesweepKernel<cub::DeviceRadixSortPolicy<int, Particle, int>::Policy800, (bool)0, int, Particle, int, int>(T6 *, T6 *, T5 *, const T5 *, T3 *, const T3 *, T4 *, const T4 *, T5, int, int)","2025-Apr-28 17:00:38","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.max_rate","","1"
"16","56614","sph","127.0.0.1","void cub::DeviceRadixSortOnesweepKernel<cub::DeviceRadixSortPolicy<int, Particle, int>::Policy800, (bool)0, int, Particle, int, int>(T6 *, T6 *, T5 *, const T5 *, T3 *, const T3 *, T4 *, const T4 *, T5, int, int)","2025-Apr-28 17:00:38","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.pct","%","84.78"
"16","56614","sph","127.0.0.1","void cub::DeviceRadixSortOnesweepKernel<cub::DeviceRadixSortPolicy<int, Particle, int>::Policy800, (bool)0, int, Particle, int, int>(T6 *, T6 *, T5 *, const T5 *, T3 *, const T3 *, T4 *, const T4 *, T5, int, int)","2025-Apr-28 17:00:38","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.ratio","","0.85"
"17","56614","sph","127.0.0.1","void cub::DeviceRadixSortOnesweepKernel<cub::DeviceRadixSortPolicy<int, Particle, int>::Policy800, (bool)0, int, Particle, int, int>(T6 *, T6 *, T5 *, const T5 *, T3 *, const T3 *, T4 *, const T4 *, T5, int, int)","2025-Apr-28 17:00:38","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.max_rate","","1"
"17","56614","sph","127.0.0.1","void cub::DeviceRadixSortOnesweepKernel<cub::DeviceRadixSortPolicy<int, Particle, int>::Policy800, (bool)0, int, Particle, int, int>(T6 *, T6 *, T5 *, const T5 *, T3 *, const T3 *, T4 *, const T4 *, T5, int, int)","2025-Apr-28 17:00:38","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.pct","%","84.65"
"17","56614","sph","127.0.0.1","void cub::DeviceRadixSortOnesweepKernel<cub::DeviceRadixSortPolicy<int, Particle, int>::Policy800, (bool)0, int, Particle, int, int>(T6 *, T6 *, T5 *, const T5 *, T3 *, const T3 *, T4 *, const T4 *, T5, int, int)","2025-Apr-28 17:00:38","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.ratio","","0.85"
"18","56614","sph","127.0.0.1","kernelPopulateGrid(Particle *, int *)","2025-Apr-28 17:00:38","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.max_rate","","1"
"18","56614","sph","127.0.0.1","kernelPopulateGrid(Particle *, int *)","2025-Apr-28 17:00:38","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.pct","%","87.44"
"18","56614","sph","127.0.0.1","kernelPopulateGrid(Particle *, int *)","2025-Apr-28 17:00:38","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.ratio","","0.87"
"19","56614","sph","127.0.0.1","kernelUpdatePressureAndDensity(Particle *, int *)","2025-Apr-28 17:00:38","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.max_rate","","1"
"19","56614","sph","127.0.0.1","kernelUpdatePressureAndDensity(Particle *, int *)","2025-Apr-28 17:00:38","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.pct","%","60.35"
"19","56614","sph","127.0.0.1","kernelUpdatePressureAndDensity(Particle *, int *)","2025-Apr-28 17:00:38","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.ratio","","0.60"
"20","56614","sph","127.0.0.1","kernelUpdateForces(Particle *, int *)","2025-Apr-28 17:00:38","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.max_rate","","1"
"20","56614","sph","127.0.0.1","kernelUpdateForces(Particle *, int *)","2025-Apr-28 17:00:38","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.pct","%","78.61"
"20","56614","sph","127.0.0.1","kernelUpdateForces(Particle *, int *)","2025-Apr-28 17:00:38","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.ratio","","0.79"
"21","56614","sph","127.0.0.1","kernelUpdatePositions(Particle *, float3 *)","2025-Apr-28 17:00:38","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.max_rate","","1"
"21","56614","sph","127.0.0.1","kernelUpdatePositions(Particle *, float3 *)","2025-Apr-28 17:00:38","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.pct","%","86.33"
"21","56614","sph","127.0.0.1","kernelUpdatePositions(Particle *, float3 *)","2025-Apr-28 17:00:38","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.ratio","","0.86"
"22","56614","sph","127.0.0.1","kernelAssignCellID(Particle *, int *)","2025-Apr-28 17:00:38","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.max_rate","","1"
"22","56614","sph","127.0.0.1","kernelAssignCellID(Particle *, int *)","2025-Apr-28 17:00:38","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.pct","%","66.33"
"22","56614","sph","127.0.0.1","kernelAssignCellID(Particle *, int *)","2025-Apr-28 17:00:38","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.ratio","","0.66"
"23","56614","sph","127.0.0.1","void cub::DeviceRadixSortHistogramKernel<cub::DeviceRadixSortPolicy<int, Particle, int>::Policy800, (bool)0, int, int>(T4 *, const T3 *, T4, int, int)","2025-Apr-28 17:00:38","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.max_rate","","1"
"23","56614","sph","127.0.0.1","void cub::DeviceRadixSortHistogramKernel<cub::DeviceRadixSortPolicy<int, Particle, int>::Policy800, (bool)0, int, int>(T4 *, const T3 *, T4, int, int)","2025-Apr-28 17:00:38","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.pct","%","0"
"23","56614","sph","127.0.0.1","void cub::DeviceRadixSortHistogramKernel<cub::DeviceRadixSortPolicy<int, Particle, int>::Policy800, (bool)0, int, int>(T4 *, const T3 *, T4, int, int)","2025-Apr-28 17:00:38","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.ratio","","0"
"24","56614","sph","127.0.0.1","void cub::DeviceRadixSortExclusiveSumKernel<cub::DeviceRadixSortPolicy<int, Particle, int>::Policy800, int>(T2 *)","2025-Apr-28 17:00:38","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.max_rate","","1"
"24","56614","sph","127.0.0.1","void cub::DeviceRadixSortExclusiveSumKernel<cub::DeviceRadixSortPolicy<int, Particle, int>::Policy800, int>(T2 *)","2025-Apr-28 17:00:38","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.pct","%","0"
"24","56614","sph","127.0.0.1","void cub::DeviceRadixSortExclusiveSumKernel<cub::DeviceRadixSortPolicy<int, Particle, int>::Policy800, int>(T2 *)","2025-Apr-28 17:00:38","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.ratio","","0"
"25","56614","sph","127.0.0.1","void cub::DeviceRadixSortOnesweepKernel<cub::DeviceRadixSortPolicy<int, Particle, int>::Policy800, (bool)0, int, Particle, int, int>(T6 *, T6 *, T5 *, const T5 *, T3 *, const T3 *, T4 *, const T4 *, T5, int, int)","2025-Apr-28 17:00:38","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.max_rate","","1"
"25","56614","sph","127.0.0.1","void cub::DeviceRadixSortOnesweepKernel<cub::DeviceRadixSortPolicy<int, Particle, int>::Policy800, (bool)0, int, Particle, int, int>(T6 *, T6 *, T5 *, const T5 *, T3 *, const T3 *, T4 *, const T4 *, T5, int, int)","2025-Apr-28 17:00:38","1","7","Command line profiler metrics","l1tex__t_sector_pipe_lsu_mem_global_op_ld_hit_rate.pct","%","84.69"
